"","Date","Distance_to_Bull_1","Distance_to_Bull_2","Distance_to_Bull_3","Distance_to_Bull_4","Distance_to_Bull_5","Distance_to_Bull_6","Distance_to_Bull_7","Distance_to_Bull_8","Distance_to_Bull_9","Distance_to_Bull_10","Distance_to_Bull_12","Distance_to_Bull_13","Distance_to_Bull_14","Distance_to_Bull_15","Distance_to_Zambezi_River","Distance_to_Victoria_Falls","Circle"
"349",2020-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",2020-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",2020-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352",2020-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353",2020-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354",2020-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355",2020-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",2020-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",2020-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",2020-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",2020-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",2020-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",2020-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362",2020-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",2020-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",2020-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",2020-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",2020-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367",2020-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368",2020-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370",2020-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",2020-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",2020-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373",2020-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374",2020-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375",2020-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376",2020-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377",2020-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378",2020-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",2020-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380",2020-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381",2020-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382",2020-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383",2020-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384",2020-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385",2020-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386",2020-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387",2020-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388",2020-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389",2020-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390",2020-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391",2020-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392",2020-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393",2020-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394",2020-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395",2020-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396",2020-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397",2020-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398",2020-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399",2020-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400",2020-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401",2020-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402",2020-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403",2020-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404",2020-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405",2020-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406",2020-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407",2020-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408",2020-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409",2020-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410",2020-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411",2020-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412",2020-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413",2020-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414",2020-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415",2020-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416",2020-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417",2020-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418",2020-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419",2020-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420",2020-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421",2020-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422",2020-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423",2020-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424",2020-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425",2020-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426",2020-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427",2020-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428",2020-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429",2021-01-01,NA,46.0703199871563,NA,NA,NA,23.8157792437471,0,14.9631142981795,62.3938037982553,39.8203892562591,46.8662407728051,NA,18.1495853080024,NA,8.70171299745292,16.2800166408416,5
"430",2021-01-02,NA,46.0538607259983,NA,NA,NA,24.8109371542885,0,16.9387578176071,63.8201451469298,39.8221243081649,36.0742288417182,NA,18.145299757268,NA,8.70014653477232,16.2793824483967,5
"431",2021-01-03,NA,50.3885741588118,NA,NA,NA,21.2225066698939,0,17.2094789423018,65.9429188392288,39.8217601722336,29.6864609885175,NA,18.1469086171444,NA,8.70064244056794,16.2790944054856,5
"432",2021-01-04,NA,54.6855998530573,NA,NA,NA,22.3024124122242,0,17.2844261624867,65.1015618436215,39.8216346119989,20.3898790243524,NA,18.1495804717426,NA,8.70072131259961,16.280592706549,5
"433",2021-01-05,NA,54.3292168182207,NA,NA,NA,21.8647674644812,0,16.7852726152994,64.6192483497003,39.8225721716534,17.575782307141,NA,18.1482444770408,NA,8.70008551202786,16.2790318745893,5
"434",2021-01-06,NA,58.6833265247358,NA,NA,NA,21.2664683812631,0,16.0973637677325,65.4070034468261,39.8216946314556,18.5426077331208,NA,18.1423547057758,NA,8.69951092300719,16.2778216237447,5
"435",2021-01-07,NA,63.1252432102566,NA,NA,NA,18.8450951056199,0,16.6088573593164,65.6493316489402,39.8220824539807,20.5585584410062,NA,18.1477122526717,NA,8.70049497345719,16.2803381551605,5
"436",2021-01-08,NA,85.8845294370914,NA,NA,NA,19.0924259631203,0,16.1643207105439,65.4389484428182,39.820263734203,19.5854928583727,NA,18.1479748519102,NA,8.7025751266146,16.2818319940968,5
"437",2021-01-09,NA,88.5199376256713,NA,NA,NA,21.31794683386,0,17.0700326217047,64.3103855669905,39.8213123104246,19.136505901333,NA,18.1458345395342,NA,8.70092976289931,16.2796995271498,5
"438",2021-01-10,NA,86.2450231671992,NA,NA,NA,23.7191548856189,0,14.6114134012542,63.3934651565645,39.820126701859,14.8350681868222,NA,18.1450303148104,NA,8.70044919610311,16.2788206468272,5
"439",2021-01-11,NA,82.1893207079699,NA,NA,NA,24.831956504584,0,13.4682823846977,63.622535182182,39.8209718963391,12.7061729510285,NA,18.1463682258595,NA,8.70138240443763,16.2802086415166,5
"440",2021-01-12,NA,81.2186410626376,NA,NA,NA,24.5128318261096,0,14.4698587996292,65.4605047088109,39.8199868867557,10.4516661409652,NA,18.1463711370869,NA,8.70220894583376,16.279728679634,5
"441",2021-01-13,NA,80.9028707504274,NA,NA,NA,18.9466856348519,0,14.014796462552,66.2343128445282,39.8206733398568,16.5582827202772,NA,18.1458355538817,NA,8.70212244822881,16.281322877638,5
"442",2021-01-14,NA,83.17812513024,NA,NA,NA,13.3835088362416,0,13.7457475244537,65.485505531374,39.8219750228202,17.5265499585506,NA,18.1469053371726,NA,8.70014653477232,16.2793824483967,5
"443",2021-01-15,NA,85.4799364991664,NA,NA,NA,12.4383250939679,0,9.19137912835737,65.1021713565336,39.8211867811892,16.0746138594156,NA,18.14878341895,NA,8.70140034415167,16.2813563632698,5
"444",2021-01-16,NA,82.0876551161713,NA,NA,NA,13.8457342721431,0,8.33935851271937,65.2629548671329,39.8200943142731,13.5650610764444,NA,18.1469069389555,NA,8.70183505539525,16.2807177575818,5
"445",2021-01-17,NA,81.2408946987826,NA,NA,NA,22.294381085858,0,8.43091809915154,64.4694032216705,39.8217420536812,10.8587690200534,NA,18.1469035667736,NA,8.70150451097241,16.2809097734797,5
"446",2021-01-18,NA,80.278828458987,NA,NA,NA,22.7694916042578,0,5.83296540747685,64.5088772189839,39.8207988851154,15.5340826069101,NA,18.1477107668684,NA,8.70148668410537,16.2797620804434,5
"447",2021-01-19,NA,78.9327226324132,NA,NA,NA,19.9906996997168,0,12.8174010491887,64.4844508655257,39.8208407526533,13.4132126973234,NA,18.1487831581519,NA,8.70086875114764,16.2793489631095,5
"448",2021-01-20,NA,81.0827692379866,NA,NA,NA,19.8125909059376,0,14.0360273099756,64.4789432697287,39.8214197403706,11.9184878521235,NA,NA,NA,8.70154769702105,16.2801126385255,5
"449",2021-01-21,NA,84.82516114779,NA,NA,NA,20.8477440395648,0,12.8681489340586,64.4773619186564,39.8185540434133,14.396064245153,NA,18.149850531359,NA,8.70276591152929,16.2797913003617,5
"450",2021-01-22,NA,90.1157878833594,NA,NA,NA,32.4115305886119,0,13.079983206163,64.4851543414228,39.822988766783,15.2543374843203,NA,18.1485112570954,NA,8.69932018211644,16.2798626260504,5
"451",2021-01-23,NA,88.0702156083708,NA,NA,NA,37.8613190777267,0,13.5907528924807,64.4857407269181,39.8225540474679,17.16744291032,NA,18.1485122686687,NA,8.70067828729055,16.2813899060917,5
"452",2021-01-24,NA,85.0597402919724,NA,NA,NA,36.0615312998531,0,7.83506517715978,64.4866372334422,39.8211211764425,14.1297153162656,NA,18.1487826523834,NA,8.70189611256491,16.2810683200453,5
"453",2021-01-25,NA,84.2419246416461,NA,NA,NA,34.4640898878075,0,5.13547588605797,64.4854049536072,39.8214615964519,11.6056493620906,NA,18.1487802473115,NA,8.70070344566588,16.2794449706041,5
"454",2021-01-26,NA,87.5375091532415,NA,NA,NA,37.870625294122,0,7.1622221204583,64.4847954603928,39.8220824539814,11.2351817418474,NA,18.1474423034979,NA,8.70076446957011,16.279795538453,5
"455",2021-01-27,NA,85.3946749324422,NA,NA,NA,36.7641388107483,0,5.86904803696672,64.487255587773,39.8237064471251,11.023539352213,NA,18.1450286036717,NA,8.69925909862168,16.2795120332194,5
"456",2021-01-28,NA,59.5640816672561,NA,NA,NA,36.4486499079028,0,6.52065575108413,64.4807363158645,39.8197957476161,9.51497222169708,NA,18.1493126300366,NA,8.70300988629574,16.2811934643256,5
"457",2021-01-29,NA,49.4512886057319,NA,NA,NA,34.4468309358211,0,5.04377139104443,64.4866018435455,39.821419740368,14.3243437687048,NA,18.1525314895817,NA,8.70082551227591,16.2801461090272,5
"458",2021-01-30,NA,45.9810660695112,NA,NA,NA,33.953955432759,0,5.42222752800877,64.4860277377887,39.8219750228205,18.4067089965643,NA,18.1506669918198,NA,8.70076446956827,16.2797955384492,5
"459",2021-01-31,NA,45.6789257220697,NA,NA,NA,30.2313851764729,0,6.12050212217394,64.4866948937744,39.8241353658504,20.104556415507,NA,18.1434270710919,NA,8.69790111813442,16.2779847620195,5
"460",2021-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461",2021-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462",2021-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",2021-02-04,NA,44.3213654231972,NA,NA,NA,12.6741856966275,0,1.42212672761155,64.4807429499867,39.8199450303252,16.5314649287615,NA,18.1439621588811,NA,8.70272255023727,16.2805883541435,5
"464",2021-02-05,NA,46.2780129023273,NA,NA,NA,4.13810237669391,0,3.84962275186767,64.4820176338052,39.8202033639754,7.86555841888575,NA,18.1370003807057,NA,8.6993544838512,16.2725109359661,5
"465",2021-02-06,NA,44.6844460239681,NA,NA,NA,9.2994732425132,0,7.05037826837954,64.4791612675248,39.8191599207882,2.69917665011221,NA,18.1380756281571,NA,8.69883677444693,16.2697260858261,5
"466",2021-02-07,NA,42.8055458770218,NA,NA,NA,11.9482679868938,0,10.680440511977,64.4755778612474,39.8142037207658,5.87032936036105,NA,18.135409562698,NA,8.70382466235296,16.2722358724247,5
"467",2021-02-08,NA,42.0778208046057,NA,NA,NA,8.30176425736643,0,9.30748820872781,64.4756223842341,39.8187771743994,9.77675299234641,NA,18.1359329665493,NA,8.69957571587213,16.2708403346119,5
"468",2021-02-09,NA,43.298945286832,NA,NA,NA,10.5401972527785,0,10.3360381970453,64.4793432048773,39.8199952090321,8.70617985892479,NA,18.1386084357675,NA,8.69879220644128,16.2705229979991,5
"469",2021-02-10,NA,43.4478172399622,NA,NA,NA,9.95454510185797,0,9.14771720969469,64.4738209005634,39.8180870031085,10.4919125099998,NA,18.1319282753229,NA,8.69817241302714,16.2658708194581,5
"470",2021-02-11,NA,43.570819914086,NA,NA,NA,9.78926157533684,0,9.92630767795179,64.4784005165137,39.8182881536884,11.6707974743825,NA,18.1394101974382,NA,8.69910759145254,16.269183793991,5
"471",2021-02-12,NA,43.4343127039502,NA,NA,NA,11.9566330300788,0,9.64230084825313,64.475335510936,39.8155478389577,13.3709986078083,NA,18.1410294701867,NA,8.70145830090525,16.2701361192688,5
"472",2021-02-13,NA,40.6517849568723,NA,NA,NA,8.88910416929262,0,10.6610774334477,64.4762764355402,39.8179418804145,14.7369875606691,NA,18.145039227145,NA,8.69978595763016,16.2699475630747,5
"473",2021-02-14,NA,38.767957395211,NA,NA,NA,7.73786881578339,0,8.92130146008467,64.4799059680824,39.8198225969701,14.7031080856623,NA,18.1340536303493,NA,8.69815838371334,16.2689623327974,5
"474",2021-02-15,NA,40.1867453514789,NA,NA,NA,16.4343411306939,0,9.35445647926224,64.4784272758534,39.8183478938086,11.8623161884013,NA,18.1394129911801,NA,8.6987762838709,16.2693755933904,5
"475",2021-02-16,NA,44.1442105543304,NA,NA,NA,21.1322390432591,0,7.91567730230396,64.4772113898123,39.8172371695708,12.2332888439426,NA,18.1378075071632,NA,8.70079563235703,16.2705195758212,5
"476",2021-02-17,NA,45.9318492710982,NA,NA,NA,18.2671767687107,0,7.89972037779105,64.4765410006626,39.8167471179249,11.4574228488634,NA,18.1447717860761,NA,8.70108224633423,16.2711246402894,5
"477",2021-02-18,NA,46.259260318624,NA,NA,NA,5.05279811931001,0,12.5760814530131,64.479363733883,39.8190526114108,9.21781048088818,NA,18.1388814565195,NA,8.6983240343597,16.2688664221288,5
"478",2021-02-19,NA,41.8305694925526,NA,NA,NA,11.6599227458626,0,13.6838443442834,64.4818695346397,39.8191411761247,8.99525990661707,NA,18.1391496196167,NA,8.69907892489607,16.2711280829064,5
"479",2021-02-20,NA,39.4628813885593,NA,NA,NA,4.00134253514864,0,12.9983962104336,64.4805558422928,39.8180071686209,15.5451453465184,NA,18.1391471289365,NA,8.69990694905159,16.2706485289752,5
"480",2021-02-21,NA,39.9106419511465,NA,NA,NA,4.94315988279834,0,13.1968245462925,64.4788610156038,39.819438046288,20.7672355423334,NA,18.1391451996468,23.8979806084762,8.69855015793509,16.2691210075479,5
"481",2021-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",2021-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",2021-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",2021-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",2021-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",2021-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",2021-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",2021-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",2021-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",2021-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",2021-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",2021-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",2021-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",2021-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",2021-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",2021-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",2021-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",2021-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499",2021-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500",2021-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501",2021-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502",2021-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503",2021-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504",2021-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505",2021-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506",2021-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507",2021-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508",2021-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509",2021-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510",2021-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511",2021-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512",2021-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513",2021-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514",2021-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515",2021-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516",2021-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517",2021-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518",2021-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519",2021-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520",2021-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521",2021-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522",2021-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523",2021-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524",2021-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525",2021-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526",2021-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527",2021-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528",2021-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529",2021-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530",2021-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531",2021-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532",2021-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533",2021-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534",2021-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535",2021-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536",2021-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537",2021-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538",2021-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539",2021-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540",2021-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
