"","Date","Distance_to_Bull_1","Distance_to_Bull_2","Distance_to_Bull_3","Distance_to_Bull_4","Distance_to_Bull_5","Distance_to_Bull_6","Distance_to_Bull_7","Distance_to_Bull_8","Distance_to_Bull_9","Distance_to_Bull_10","Distance_to_Bull_12","Distance_to_Bull_13","Distance_to_Bull_14","Distance_to_Bull_15","Distance_to_Zambezi_River","Distance_to_Victoria_Falls","Circle"
"349",2020-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",2020-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",2020-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352",2020-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353",2020-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354",2020-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355",2020-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",2020-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",2020-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",2020-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",2020-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",2020-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",2020-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362",2020-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",2020-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",2020-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",2020-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",2020-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367",2020-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368",2020-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370",2020-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",2020-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",2020-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373",2020-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374",2020-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375",2020-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376",2020-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377",2020-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378",2020-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",2020-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380",2020-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381",2020-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382",2020-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383",2020-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384",2020-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385",2020-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386",2020-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387",2020-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388",2020-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389",2020-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390",2020-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391",2020-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392",2020-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393",2020-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394",2020-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395",2020-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396",2020-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397",2020-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398",2020-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399",2020-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400",2020-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401",2020-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402",2020-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403",2020-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404",2020-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405",2020-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406",2020-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407",2020-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408",2020-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409",2020-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410",2020-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411",2020-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412",2020-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413",2020-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414",2020-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415",2020-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416",2020-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417",2020-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418",2020-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419",2020-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420",2020-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421",2020-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422",2020-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423",2020-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424",2020-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425",2020-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426",2020-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427",2020-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428",2020-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429",2021-01-01,NA,43.0827183870582,NA,NA,NA,35.9766424744337,14.9631142981795,0,61.7404780424749,47.6329653804004,45.2562303886556,NA,4.53791323914535,NA,2.15632486605417,1.92548914527556,2
"430",2021-01-02,NA,38.8959394644367,NA,NA,NA,38.4248420265066,16.9387578176071,0,60.3776632399011,47.1993985982028,34.130552579088,NA,5.81135199637636,NA,3.16947179089389,0.413387576317941,1
"431",2021-01-03,NA,42.2719223584239,NA,NA,NA,36.6540705765958,17.2094789423018,0,59.6599909397252,46.0658520123649,24.4784719224175,NA,7.36002678083625,NA,3.44157563600232,0.17352921900261,1
"432",2021-01-04,NA,45.8714028363719,NA,NA,NA,35.0387608965274,17.2844261624867,0,58.5566249427332,46.0655382867309,15.0760599995941,NA,7.39569716690452,NA,3.3969637153943,0.250774582007691,1
"433",2021-01-05,NA,44.8700858565814,NA,NA,NA,33.2466649851864,16.7852726152994,0,58.1660917393438,45.0803333766612,5.80620983819258,NA,8.21572720648645,NA,4.2780396641413,0.828908706892684,2
"434",2021-01-06,NA,49.0768162798609,NA,NA,NA,31.8715751938918,16.0973637677325,0,60.8589483599488,45.1346320770325,8.18074043502927,NA,7.75963638728761,NA,4.62567287560581,1.14144428725377,2
"435",2021-01-07,NA,53.1802623590974,NA,NA,NA,32.4294954563254,16.6088573593164,0,62.6531130430276,46.8771154975246,15.8105040096284,NA,5.99815665713972,NA,3.52016770410251,0.0509044537649378,1
"436",2021-01-08,NA,75.0065430447384,NA,NA,NA,33.7985651603168,16.1643207105439,0,64.8724888666881,48.4421433933087,18.4582027396865,NA,3.85117642770198,NA,1.53335017261385,0.826470712626072,2
"437",2021-01-09,NA,76.5608520228185,NA,NA,NA,35.1912519135731,17.0700326217047,0,64.0672115452818,48.5348757913374,18.5586058978284,NA,4.2181301889251,NA,1.97687514115313,0.162018386673895,1
"438",2021-01-10,NA,75.5593005505731,NA,NA,NA,33.3790861679783,14.6114134012542,0,61.8918719159173,46.0642852890742,12.9389229151022,NA,6.15584439434212,NA,3.78855304446221,1.66949369401245,2
"439",2021-01-11,NA,73.8401857903197,NA,NA,NA,33.9966565223897,13.4682823846977,0,63.4482766463016,46.7263663796963,16.3762195888988,NA,5.5657650006077,NA,2.86863473447266,3.26725588810864,3
"440",2021-01-12,NA,74.5038320612092,NA,NA,NA,36.4778414888987,14.4698587996292,0,67.1414034665218,49.0009890653711,10.2528136220582,NA,3.72828246402896,NA,0.491635321933404,3.71486840718942,3
"441",2021-01-13,NA,70.2835404730401,NA,NA,NA,29.8305102448621,14.014796462552,0,62.51706567032,44.7283205831118,2.86585617363968,NA,7.49795866792758,NA,5.12524452558424,2.55817868325632,2
"442",2021-01-14,NA,73.1030715024825,NA,NA,NA,26.5066536001508,13.7457475244537,0,62.4838098386201,45.428827644747,4.50225884967963,NA,6.74104875795126,NA,4.36012172627113,2.53673997491238,2
"443",2021-01-15,NA,77.846126331288,NA,NA,NA,21.0712589974782,9.19137912835737,0,63.082571289358,43.2931736946747,7.39864317429862,NA,9.80286624471859,NA,6.12241099193712,7.09049626203249,4
"444",2021-01-16,NA,74.5955579291074,NA,NA,NA,21.5255480516767,8.33935851271937,0,62.7607270494547,42.2959006480149,7.80465523327236,NA,10.9009389832655,NA,6.6951083513881,7.98658885388142,5
"445",2021-01-17,NA,73.7560417813298,NA,NA,NA,27.5941382464902,8.43091809915154,0,61.8572129286037,42.2864992139418,12.2846572823884,NA,10.8603248043586,NA,6.75497300910033,7.9040220505611,4
"446",2021-01-18,NA,75.5474426383316,NA,NA,NA,26.6040821525107,5.83296540747685,0,63.5492639670351,42.2607341112951,16.493660757061,NA,12.5316138421401,NA,5.9302671181225,10.4837774484531,5
"447",2021-01-19,NA,69.7189151249068,NA,NA,NA,30.559171112872,12.8174010491887,0,64.9393689032086,47.4260987624211,16.2312148877982,NA,5.47312379569059,NA,1.87856777283183,4.52552040654071,3
"448",2021-01-20,NA,70.8311485177285,NA,NA,NA,30.8455404528206,14.0360273099756,0,64.7758169082966,48.0196717850203,8.28075133206209,NA,NA,NA,1.53332155584865,3.33174859727842,3
"449",2021-01-21,NA,76.3347488677174,NA,NA,NA,29.1273903413861,12.8681489340586,0,65.7156151609828,48.0207256814118,10.9588805870523,NA,5.29027942342539,NA,1.40502013742656,4.95933831640411,3
"450",2021-01-22,NA,80.4951063989655,NA,NA,NA,34.8816810035742,13.079983206163,0,64.3926966750828,47.1705842978475,8.58322387704718,NA,5.42594950560428,NA,2.20161570851274,4.02470048056895,3
"451",2021-01-23,NA,79.0202406407549,NA,NA,NA,39.8350319602276,13.5907528924807,0,65.8190927552935,48.5105198082398,11.7608863522592,NA,4.57257453302436,NA,0.79466494159656,4.42253566261481,3
"452",2021-01-24,NA,83.8286130067257,NA,NA,NA,40.1046767907957,7.83506517715978,0,68.9620121404938,47.0366308184007,15.2288905136186,NA,12.1272813899444,NA,0.88481722474574,12.4275733028546,5
"453",2021-01-25,NA,87.7390163451038,NA,NA,NA,39.5994165320868,5.13547588605797,0,69.579492869386,44.5160555415683,15.9857015262933,NA,18.1122164061836,NA,6.54375221817778,17.8666219075494,5
"454",2021-01-26,NA,90.4977290320798,NA,NA,NA,44.7090024131361,7.1622221204583,0,70.7381779387264,46.9796738009746,16.6314400593891,NA,15.6236571438072,NA,3.77736833907875,16.0176147308694,5
"455",2021-01-27,NA,88.1119402662581,NA,NA,NA,42.1134247982103,5.86904803696672,0,69.6344901010471,45.6857978337867,15.3453672251516,NA,15.9461260680762,NA,4.29087148796134,15.9992701040428,5
"456",2021-01-28,NA,63.7550954272524,NA,NA,NA,42.2837661798516,6.52065575108413,0,70.071877937588,46.3402333597627,13.0646357549515,NA,15.5480263520216,NA,3.77108076053961,15.7670419540729,5
"457",2021-01-29,NA,49.2294480667968,NA,NA,NA,35.6282565767959,5.04377139104443,0,64.7236707425125,42.804987693255,12.4137213736846,NA,13.1090624847472,NA,5.13005752930078,11.5734730374622,5
"458",2021-01-30,NA,45.7902982061503,NA,NA,NA,34.1746188752481,5.42222752800877,0,64.4079720940983,42.7684378100406,16.3506657947873,NA,12.7497631106917,NA,5.2462623327878,11.0933178471008,5
"459",2021-01-31,NA,45.8526527093589,NA,NA,NA,32.9275673031378,6.12050212217394,0,65.1747935848365,43.7573334610808,19.5251364792381,NA,12.0336505949511,NA,4.30816112158109,10.7839113712665,5
"460",2021-02-01,NA,43.3477328649706,NA,NA,NA,27.9001626043866,NA,0,65.3382170778423,43.1176625966926,25.4256503590095,NA,13.4091823326958,NA,4.79585031619841,12.1305301453684,5
"461",2021-02-02,NA,42.0082359854701,NA,NA,NA,26.0570697755209,NA,0,65.2109404777855,41.3773334038045,26.9562906481992,NA,16.3954646143624,NA,6.86032726848559,14.8576459213514,5
"462",2021-02-03,NA,44.3087079178895,NA,NA,NA,23.5237764438957,NA,0,64.3891407313204,39.970028154982,21.0083596654985,NA,17.7266867526899,NA,8.40945752862521,15.8499778648754,5
"463",2021-02-04,NA,44.3575331879386,NA,NA,NA,14.0739206021979,1.42212672761155,0,65.77719957073,41.2273132354635,17.8958608547992,NA,17.5782332192549,NA,7.53768198650154,16.159331339582,5
"464",2021-02-05,NA,43.5274094575258,NA,NA,NA,7.91400583626564,3.84962275186767,0,65.3198835713392,42.5775888770413,10.7061458684629,NA,14.360063347195,NA,5.34594155901243,13.0009175122865,5
"465",2021-02-06,NA,40.2503589869196,NA,NA,NA,2.30162485431468,7.05037826837954,0,64.8203658033239,44.0194081875948,7.49244220415799,NA,11.0909859161919,NA,4.25692907390102,9.73367156793655,5
"466",2021-02-07,NA,35.7686952499075,NA,NA,NA,1.372706147175,10.680440511977,0,63.7908684543097,45.3002943671967,5.36046547082966,NA,7.80108657924319,NA,4.14397428813865,5.93653823669056,4
"467",2021-02-08,NA,35.739439722476,NA,NA,NA,1.04024421934839,9.30748820872781,0,63.8946187502752,44.5872575451718,0.55511285032137,NA,9.04743122102614,NA,4.69091492214791,7.24925691240752,4
"468",2021-02-09,NA,37.6719582938603,NA,NA,NA,6.5047602246195,10.3360381970453,0,65.1667044392029,46.1612479790501,3.22000917428775,NA,7.81401102207878,NA,3.52283568007451,6.92962064076968,4
"469",2021-02-10,NA,35.8532765858759,NA,NA,NA,3.34543770369962,9.14771720969469,0,61.6977067871887,42.5755065053516,1.4292881997485,NA,10.3082687375225,NA,6.83706680545749,7.18176375579718,4
"470",2021-02-11,NA,34.6433468972455,NA,NA,NA,1.09693170215698,9.92630767795179,0,60.3670785022733,41.7680059536873,2.31370257273699,NA,10.6912939577201,NA,7.53637630580722,6.82992026236319,4
"471",2021-02-12,NA,35.7247684859077,NA,NA,NA,4.4507941225773,9.64230084825313,0,62.402540246799,43.518357833464,7.64402378661464,NA,9.42015070287314,NA,5.89552925149154,6.62862293492469,4
"472",2021-02-13,NA,30.8723526151772,NA,NA,NA,2.96129709692385,10.6610774334477,0,59.4478156305861,41.3162865106877,7.495839180392,NA,10.9549547984158,NA,8.05115282277859,6.61268014323466,4
"473",2021-02-14,NA,30.4526458454276,NA,NA,NA,14.3440068895423,8.92130146008467,0,60.1759991794324,40.8926487936393,8.37834323581956,NA,11.7575465589827,NA,8.45239961960151,8.01418213221639,4
"474",2021-02-15,NA,37.7914822043864,NA,NA,NA,25.7887933667092,9.35445647926224,0,67.7553507562676,47.3321435825452,16.2964411296511,NA,9.47374565793139,NA,0.928475334013264,9.68026496058368,5
"475",2021-02-16,NA,43.5234630451575,NA,NA,NA,28.9948573810936,7.91567730230396,0,68.5256893505929,46.8821328571135,19.0418468958255,NA,11.6304288592163,NA,1.05073048874498,11.8464103732406,5
"476",2021-02-17,NA,43.9878780357142,NA,NA,NA,25.7784730891978,7.89972037779105,0,67.4263598303882,46.2720490762087,17.1826970856436,NA,10.8862503223762,NA,1.81090556704503,10.7895604327622,5
"477",2021-02-18,NA,40.988185503738,NA,NA,NA,17.5048922560345,12.5760814530131,0,66.875134664699,48.651173428634,14.6679317515234,NA,5.68863599277911,NA,1.03667154547548,6.09132605238102,4
"478",2021-02-19,NA,34.9418857607766,NA,NA,NA,22.8203486997116,13.6838443442834,0,65.8290156949963,48.5727782819437,11.3327728807387,NA,4.47197708740684,NA,0.732905891502705,4.34462904884452,3
"479",2021-02-20,NA,28.3909877306672,NA,NA,NA,11.3720869018028,12.9983962104336,0,60.1418605668767,43.5505418899657,10.9195863172591,NA,8.62411451111834,NA,6.24341411595946,3.83043312742972,3
"480",2021-02-21,NA,27.4114946730402,NA,NA,NA,11.454445189766,13.1968245462925,0,58.1642063013449,41.7446364612015,12.5935249043826,NA,10.5106087468029,13.1189993560625,8.13722537196423,4.91711387707144,3
"481",2021-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",2021-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",2021-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",2021-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",2021-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",2021-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",2021-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",2021-03-01,NA,39.6072227324014,NA,NA,NA,28.4461198865465,NA,0,NA,NA,18.3032494195358,NA,NA,34.4267861955665,3.53434435396367,3.77851254446035,3
"489",2021-03-02,NA,36.6925965042553,NA,NA,NA,29.3435721856425,NA,0,NA,NA,19.0072147723626,NA,NA,33.2909683432912,3.11532796567483,2.50808805807862,2
"490",2021-03-03,NA,30.3642632946706,NA,NA,NA,27.9032244639902,NA,0,NA,NA,26.2517892753497,NA,NA,35.5632123660455,4.36547266810962,3.14420049844395,3
"491",2021-03-04,NA,24.8983706912521,NA,NA,NA,25.2235976570144,NA,0,NA,NA,29.3065144124513,NA,NA,32.9442677929775,5.38616129674879,3.80141572027093,3
"492",2021-03-05,NA,28.8079356736341,NA,NA,NA,17.3482811645378,NA,0,NA,NA,41.2684080231085,NA,NA,22.8355670021887,3.98126058248829,4.89164829805088,3
"493",2021-03-06,NA,32.9529152584638,NA,NA,NA,5.33698416739101,NA,0,NA,NA,51.3365908856597,NA,NA,19.7837249953617,1.30566990452998,6.8076956222672,4
"494",2021-03-07,NA,20.744926646386,NA,NA,NA,1.93994339784474,NA,0,NA,NA,58.3867701167918,NA,NA,21.7110838022535,0.923125852506231,7.66471906416967,4
"495",2021-03-08,NA,21.998498966707,NA,NA,NA,1.11695549587326,NA,0,NA,NA,59.6897915976092,NA,NA,21.8456032032181,0.569829315253971,8.62036839474466,5
"496",2021-03-09,NA,22.5014408761847,NA,NA,NA,1.2688691775298,NA,0,NA,NA,53.3889585033662,NA,NA,19.4126463238975,0.99710835856618,7.31108206003897,4
"497",2021-03-10,NA,22.1986460854766,NA,NA,NA,0.329336302724418,NA,0,NA,NA,36.9583073270072,NA,NA,20.9139043200362,1.22355520777579,8.00509679739475,5
"498",2021-03-11,NA,23.5858636154967,NA,NA,NA,7.17044935394531,NA,0,NA,NA,27.1764781985115,NA,NA,22.457851911747,0.691853472767329,10.6615106888379,5
"499",2021-03-12,NA,24.6209772323797,NA,NA,NA,15.170232397418,NA,0,NA,NA,28.1927296184348,NA,NA,21.5545371988331,1.18203196656254,11.5659317465571,5
"500",2021-03-13,NA,21.202246565877,NA,NA,NA,11.3768695992875,NA,0,NA,NA,25.5101206881013,NA,NA,21.9759318101773,1.97816994571761,10.2386378090968,5
"501",2021-03-14,NA,19.1799216708737,NA,NA,NA,8.33447335824828,NA,0,NA,NA,23.7944376420783,NA,NA,21.3426960632645,0.713416355511161,8.66371830239908,5
"502",2021-03-15,NA,22.050520517589,NA,NA,NA,7.8122893442104,NA,0,NA,NA,22.5856067931609,NA,NA,18.5059503670133,0.74888147369623,7.40785382625726,4
"503",2021-03-16,NA,19.2485383639991,NA,NA,NA,6.94129927040251,NA,0,NA,NA,17.9872323747256,NA,NA,19.5205149490501,1.23025065526123,6.73004450923067,4
"504",2021-03-17,NA,17.0157217157345,NA,NA,NA,7.66258375153303,NA,0,NA,NA,14.4156233614671,NA,NA,20.1404558300374,1.82441436074766,6.46357783834691,4
"505",2021-03-18,NA,17.6267288344569,NA,NA,NA,9.11805778724655,NA,0,NA,NA,10.4263425793988,NA,NA,20.3997482401465,2.42782624048289,6.33575418024924,4
"506",2021-03-19,NA,20.6438708344366,NA,NA,NA,9.2358065557293,NA,0,NA,NA,9.9409218679942,NA,NA,18.8534536548634,2.07452223537304,6.13884703864636,4
"507",2021-03-20,NA,18.4574149271208,NA,NA,NA,6.7128319777954,NA,0,NA,NA,6.78800758592246,NA,NA,16.7241572029578,3.10827330609247,5.17926757728437,3
"508",2021-03-21,NA,19.9463189360199,NA,NA,NA,6.72097291362234,NA,0,NA,NA,8.79561725723785,NA,NA,16.7487492105639,1.84832309161468,5.03927447152178,3
"509",2021-03-22,NA,16.9732565436505,NA,NA,NA,7.76598412855168,NA,0,NA,NA,5.94777454667596,NA,NA,17.3771348519917,1.17022155824324,4.00847606982225,3
"510",2021-03-23,NA,18.9612187969229,NA,NA,NA,10.0609093254261,NA,0,NA,NA,4.45633007105455,NA,NA,19.1430398718181,1.2441966980737,6.97354834916604,4
"511",2021-03-24,NA,20.1176690604519,NA,NA,NA,8.43712207318315,NA,0,NA,NA,7.7434990806754,NA,NA,18.3938744624098,0.644237882154715,6.19929042205021,4
"512",2021-03-25,NA,21.9161159019563,NA,NA,NA,9.74655329960858,NA,0,NA,NA,11.3628944237947,NA,NA,18.8460625275071,1.08557631237304,7.55547501976564,4
"513",2021-03-26,NA,21.53478752259,NA,NA,NA,9.99445849727853,NA,0,NA,NA,8.66454278746621,NA,NA,16.5611009881115,1.51200050729053,7.48508109858733,4
"514",2021-03-27,NA,21.0970620316678,NA,NA,NA,9.67429757948938,NA,0,NA,NA,8.52480726333107,NA,NA,17.9792988672448,3.80255894916364,9.61238569998208,5
"515",2021-03-28,NA,23.6840445896535,NA,NA,NA,13.112405695075,NA,0,NA,NA,12.8101731700476,NA,NA,22.166256568174,1.89698510531185,11.3825208871608,5
"516",2021-03-29,NA,30.1435780756871,NA,NA,NA,13.794214412535,NA,0,NA,NA,13.1379807799453,NA,NA,20.9913650248675,1.3053606910713,11.6961508078515,5
"517",2021-03-30,NA,33.4376048894447,NA,NA,NA,10.9282085204614,NA,0,NA,NA,11.289989139414,NA,NA,19.8421615501894,1.07734690591787,8.95333954420328,5
"518",2021-03-31,NA,33.7584693370904,NA,NA,NA,9.92355560409981,NA,0,NA,NA,11.3217351034815,NA,NA,19.4509190894633,1.15185804262301,7.66719283448789,4
"519",2021-04-01,NA,23.4569958287595,NA,NA,NA,NA,NA,0,NA,NA,10.6396278143049,NA,NA,20.3348600771102,1.41521690685123,7.99314050224866,5
"520",2021-04-02,NA,20.7134618370154,NA,NA,NA,NA,NA,0,NA,NA,10.5127770723629,NA,NA,19.2197398962821,1.22982819480959,8.11064971142272,5
"521",2021-04-03,NA,16.9784522943238,NA,NA,NA,NA,NA,0,NA,NA,10.1524872426708,NA,NA,17.8937509061479,1.51000234658314,7.07835028931101,4
"522",2021-04-04,NA,17.2705665087996,NA,NA,NA,NA,NA,0,NA,NA,10.2408699629871,NA,NA,18.4870440638511,1.54463369764801,7.23629730097807,4
