"","Date","Distance_to_Bull_1","Distance_to_Bull_2","Distance_to_Bull_3","Distance_to_Bull_4","Distance_to_Bull_5","Distance_to_Bull_6","Distance_to_Bull_7","Distance_to_Bull_8","Distance_to_Bull_9","Distance_to_Bull_10","Distance_to_Bull_12","Distance_to_Bull_13","Distance_to_Bull_14","Distance_to_Bull_15","Distance_to_Zambezi_River","Distance_to_Victoria_Falls","Circle"
"449",2021-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450",2021-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451",2021-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452",2021-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453",2021-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454",2021-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455",2021-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456",2021-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457",2021-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458",2021-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459",2021-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460",2021-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461",2021-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462",2021-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",2021-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",2021-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",2021-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",2021-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467",2021-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",2021-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",2021-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",2021-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",2021-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",2021-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",2021-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",2021-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",2021-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",2021-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",2021-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",2021-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",2021-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",2021-02-21,NA,16.7752601665294,NA,NA,NA,20.0050787479248,23.8979806084762,13.1189993560625,45.8203876026884,36.5251983236303,5.20706282289352,NA,21.4694540180216,0,13.1321021122188,13.5002344041999,NA
"481",2021-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9.98909475542262,10.5321114822345,NA
"482",2021-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10.9021343319654,11.7585310040019,NA
"483",2021-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.7463415754934,14.1763486499606,NA
"484",2021-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.0037657977004,13.4405228637323,NA
"485",2021-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10.7009195516055,11.5654500801576,NA
"486",2021-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14.5990446830449,16.3545309174544,NA
"487",2021-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20.8427569838472,24.6439039153297,NA
"488",2021-03-01,NA,6.2520739462607,NA,NA,NA,33.4900189121204,NA,34.4267861955665,NA,NA,24.2117772520717,NA,NA,0,23.2687694294256,27.3113843342958,NA
"489",2021-03-02,NA,4.71204664877068,NA,NA,NA,33.3138622200352,NA,33.2909683432912,NA,NA,25.1464683678811,NA,NA,0,22.9397728758555,27.081659195383,NA
"490",2021-03-03,NA,5.91067019119573,NA,NA,NA,31.8403544154237,NA,35.5632123660455,NA,NA,24.8437940300633,NA,NA,0,25.8138637232437,29.6196257401408,NA
"491",2021-03-04,NA,9.5889033371034,NA,NA,NA,31.6773437415718,NA,32.9442677929775,NA,NA,21.2861666657689,NA,NA,0,23.6291700080418,27.2980375636637,NA
"492",2021-03-05,NA,5.98482525503748,NA,NA,NA,23.1742777379564,NA,22.8355670021887,NA,NA,20.4550232398535,NA,NA,0,14.9440220636829,16.7425763609732,NA
"493",2021-03-06,NA,13.7287873646015,NA,NA,NA,15.6273505465907,NA,19.7837249953617,NA,NA,31.7642862930969,NA,NA,0,11.3447115642565,11.3680274525647,NA
"494",2021-03-07,NA,3.40017131914969,NA,NA,NA,20.1021521504643,NA,21.7110838022535,NA,NA,36.6878031671848,NA,NA,0,12.6428569921934,12.6782405122971,NA
"495",2021-03-08,NA,2.38345657629256,NA,NA,NA,20.8583789570004,NA,21.8456032032181,NA,NA,37.9010542125685,NA,NA,0,12.1315551886611,12.0900244417885,NA
"496",2021-03-09,NA,3.75439000949202,NA,NA,NA,18.5871342107941,NA,19.4126463238975,NA,NA,34.0985224715732,NA,NA,0,11.2276470764731,10.7701780332509,NA
"497",2021-03-10,NA,2.63449931119114,NA,NA,NA,20.6774921707111,NA,20.9139043200362,NA,NA,16.6216326433365,NA,NA,0,11.7712495646398,11.7659531532185,NA
"498",2021-03-11,NA,3.17201954279321,NA,NA,NA,15.3968136130351,NA,22.457851911747,NA,NA,10.0156544805543,NA,NA,0,12.2558803618968,12.1286606029483,NA
"499",2021-03-12,NA,3.79384764864629,NA,NA,NA,11.8518720599383,NA,21.5545371988331,NA,NA,15.623384474052,NA,NA,0,11.4677218665876,11.0585093696109,NA
"500",2021-03-13,NA,3.83615252364428,NA,NA,NA,14.3415752204778,NA,21.9759318101773,NA,NA,11.0875899706941,NA,NA,0,12.7311646917187,12.7528626466385,NA
"501",2021-03-14,NA,4.16352371881584,NA,NA,NA,15.3179548706557,NA,21.3426960632645,NA,NA,7.23909572766396,NA,NA,0,11.0458736275265,11.329826671318,NA
"502",2021-03-15,NA,4.17764057962074,NA,NA,NA,15.1748469759855,NA,18.5059503670133,NA,NA,7.10912525750214,NA,NA,0,10.0728337769526,9.5005979053941,NA
"503",2021-03-16,NA,2.30847799415094,NA,NA,NA,17.0688214963105,NA,19.5205149490501,NA,NA,3.95441011802017,NA,NA,0,11.0907727346461,11.0875359724149,NA
"504",2021-03-17,NA,4.57510459206033,NA,NA,NA,17.6916368081977,NA,20.1404558300374,NA,NA,6.45501509745194,NA,NA,0,12.1168196502705,12.3086434102311,NA
"505",2021-03-18,NA,4.94746360621289,NA,NA,NA,17.1101926338867,NA,20.3997482401465,NA,NA,9.97998154962392,NA,NA,0,12.8482486245622,13.1363858045621,NA
"506",2021-03-19,NA,2.03057761101926,NA,NA,NA,14.2652187166052,NA,18.8534536548634,NA,NA,9.38357067931495,NA,NA,0,11.0212947461573,11.2822853324307,NA
"507",2021-03-20,NA,2.3280226944749,NA,NA,NA,12.0655624367544,NA,16.7241572029578,NA,NA,12.295416741199,NA,NA,0,10.9689717887312,11.0642022267962,NA
"508",2021-03-21,NA,3.66722283122355,NA,NA,NA,11.4404646608402,NA,16.7487492105639,NA,NA,11.5339772221969,NA,NA,0,10.3730369939013,10.2032965727872,NA
"509",2021-03-22,NA,2.28017088945534,NA,NA,NA,12.0842898132661,NA,17.3771348519917,NA,NA,13.3133600894422,NA,NA,0,10.8232784466765,10.9810627878187,NA
"510",2021-03-23,NA,1.78679747329073,NA,NA,NA,13.9370662961122,NA,19.1430398718181,NA,NA,14.6908376082843,NA,NA,0,10.4383731218722,10.4607471220304,NA
"511",2021-03-24,NA,2.91545004110974,NA,NA,NA,14.0158958497799,NA,18.3938744624098,NA,NA,10.9458941461814,NA,NA,0,9.6561345640716,9.76513916011277,NA
"512",2021-03-25,NA,3.1882637664252,NA,NA,NA,13.9970199339862,NA,18.8460625275071,NA,NA,7.742460082661,NA,NA,0,9.41112484212412,9.49168541245009,NA
"513",2021-03-26,NA,4.98026245682816,NA,NA,NA,11.1385151323756,NA,16.5611009881115,NA,NA,7.98057741396024,NA,NA,0,7.66009700417219,7.34980405500534,NA
"514",2021-03-27,NA,3.11786384431484,NA,NA,NA,11.6738806709982,NA,17.9792988672448,NA,NA,10.0283590564877,NA,NA,0,9.60921233686414,9.60277920139332,NA
"515",2021-03-28,NA,3.05302287517013,NA,NA,NA,15.9881822970715,NA,22.166256568174,NA,NA,9.74301269023589,NA,NA,0,11.8217219668454,11.8983392642858,NA
"516",2021-03-29,NA,9.38405621428895,NA,NA,NA,14.0040999315768,NA,20.9913650248675,NA,NA,9.17167966615761,NA,NA,0,10.2128411915284,9.94838091714585,NA
"517",2021-03-30,NA,14.6785521752522,NA,NA,NA,13.7401738850075,NA,19.8421615501894,NA,NA,9.32023762765132,NA,NA,0,9.91287841135735,10.0535808780528,NA
"518",2021-03-31,NA,16.7771550296942,NA,NA,NA,14.0993686848938,NA,19.4509190894633,NA,NA,8.20678157526848,NA,NA,0,10.4132244215615,10.324693640303,NA
"519",2021-04-01,NA,3.24206759266858,NA,NA,NA,NA,NA,20.3348600771102,NA,NA,9.96316637149501,NA,NA,0,10.5785516215813,10.9298337597781,NA
"520",2021-04-02,NA,1.81074786537398,NA,NA,NA,NA,NA,19.2197398962821,NA,NA,9.00663347371532,NA,NA,0,9.59827599331489,9.64872773099263,NA
"521",2021-04-03,NA,1.81942340722564,NA,NA,NA,NA,NA,17.8937509061479,NA,NA,7.89146439048158,NA,NA,0,9.18761597328184,9.14723007904021,NA
"522",2021-04-04,NA,2.01821060951894,NA,NA,NA,NA,NA,18.4870440638511,NA,NA,8.39051446134912,NA,NA,0,9.32279880670053,9.53493915733955,NA
"523",2021-04-05,NA,2.78453337228168,NA,NA,NA,NA,NA,18.9901867550197,NA,NA,8.10835846776319,NA,NA,0,9.7104727240619,9.91831614404251,NA
"524",2021-04-06,NA,4.76188052916393,NA,NA,NA,NA,NA,22.0452839553179,NA,NA,11.0891221094752,NA,NA,0,12.152742346008,12.4424171191667,NA
"525",2021-04-07,NA,1.70314848584997,NA,NA,NA,NA,NA,19.7545650636836,NA,NA,5.96361443666373,NA,NA,0,8.72379670856893,9.26382224871152,NA
"526",2021-04-08,NA,2.45421659139034,NA,NA,NA,NA,NA,15.5755617236568,NA,NA,3.89449769092136,NA,NA,0,7.65453869503837,7.20032120006396,NA
"527",2021-04-09,NA,2.25224187369838,NA,NA,NA,NA,NA,16.8655015529498,NA,NA,4.18302386215851,NA,NA,0,9.0493586501505,9.23374442210344,NA
"528",2021-04-10,NA,1.57003957972266,NA,NA,NA,NA,NA,15.9013964219952,NA,NA,4.24267394191142,NA,NA,0,8.22956326625054,8.75321616888092,NA
"529",2021-04-11,NA,1.67695983319018,NA,NA,NA,NA,NA,15.6122077387621,NA,NA,5.00866152250847,NA,NA,0,8.03034755301981,8.00916229793132,NA
"530",2021-04-12,NA,1.26476361566348,NA,NA,NA,NA,NA,15.2258307423374,NA,NA,2.84800402239114,NA,NA,0,6.5772060940803,6.36310998611221,NA
"531",2021-04-13,NA,2.00748637334222,NA,NA,NA,NA,NA,18.4659534310577,NA,NA,2.99017342340055,NA,NA,0,9.6361151922902,10.0252045458575,NA
"532",2021-04-14,NA,4.23293092666809,NA,NA,NA,NA,NA,20.8801835898343,NA,NA,3.84314477875944,NA,NA,0,11.6496208908213,12.5826482529551,NA
"533",2021-04-15,NA,4.9633602711796,NA,NA,NA,NA,NA,20.8567045353043,NA,NA,4.07779018864819,NA,NA,0,11.4620108681395,12.0132826388616,NA
"534",2021-04-16,NA,5.76279415305917,NA,NA,NA,NA,NA,23.2073479023133,NA,NA,6.15176382987492,NA,NA,0,12.5883449075165,13.1624247252732,NA
"535",2021-04-17,NA,5.74894729081307,NA,NA,NA,NA,NA,22.2358741618392,NA,NA,9.75872925501592,NA,NA,0,13.122252110899,12.9901550296787,NA
"536",2021-04-18,NA,5.00381256384066,NA,NA,NA,NA,NA,23.1231313259469,NA,NA,10.5736974828185,NA,NA,0,13.4745998809867,13.6713176915508,NA
"537",2021-04-19,NA,3.72326826162916,NA,NA,NA,NA,NA,19.9008760653008,NA,NA,7.54194333464532,NA,NA,0,10.6727469049941,11.39178595494,NA
"538",2021-04-20,NA,8.31899888110423,NA,NA,NA,NA,NA,17.100967679434,NA,NA,7.90013267913946,NA,NA,0,11.1172757278894,10.5333519280839,NA
"539",2021-04-21,NA,5.1567663620461,NA,NA,NA,NA,NA,18.6662799275521,NA,NA,8.17773495031101,NA,NA,0,12.6466553866861,12.5928210817946,NA
"540",2021-04-22,NA,4.38629978571157,NA,NA,NA,NA,NA,20.6667571666054,NA,NA,9.67151292947902,NA,NA,0,13.3500015154192,13.4221723656123,NA
"541",2021-04-23,NA,5.35933078359365,NA,NA,NA,NA,NA,20.8581926801928,NA,NA,8.23935206332583,NA,NA,0,13.0697324116073,13.1735486915473,NA
"542",2021-04-24,NA,4.47753042798356,NA,NA,NA,NA,NA,21.9872803251278,NA,NA,7.65499478692746,NA,NA,0,12.5499013508664,12.9422275122667,NA
"543",2021-04-25,NA,2.63887658829162,NA,NA,NA,NA,NA,23.185858859222,NA,NA,4.13071043003105,NA,NA,0,10.0617961259347,10.3087872029137,NA
"544",2021-04-26,NA,4.37413884277468,NA,NA,NA,NA,NA,15.8760940644103,NA,NA,3.81416079886835,NA,NA,0,9.08866429955414,8.99030108395059,NA
"545",2021-04-27,NA,4.48813856799415,NA,NA,NA,NA,NA,16.5338644310408,NA,NA,3.79379043440146,NA,NA,0,10.175355402446,9.98681394496283,NA
"546",2021-04-28,NA,3.45924230712127,NA,NA,NA,NA,NA,18.7124962076519,NA,NA,6.30218544937771,NA,NA,0,10.8589246099658,10.9917725141458,NA
"547",2021-04-29,NA,4.29253336161058,NA,NA,NA,NA,NA,22.9534851103646,NA,NA,6.17405668138741,NA,NA,0,12.6607881562953,12.8014034151766,NA
"548",2021-04-30,NA,4.51988006180523,NA,NA,NA,NA,NA,22.6135791842176,NA,NA,5.89611264600158,NA,NA,0,11.7117673748151,11.6978988578504,NA
"549",2021-06-01,NA,NA,NA,NA,NA,NA,NA,19.4931132676139,NA,NA,9.18828903392883,NA,NA,0,12.8356360029804,12.3258716828944,NA
"550",2021-06-02,NA,NA,NA,NA,NA,NA,NA,18.9223407260149,NA,NA,9.57041967985124,NA,NA,0,12.4495654827347,12.4188666892982,NA
"551",2021-06-03,NA,NA,NA,NA,NA,NA,NA,17.7901385671466,NA,NA,7.30984522461322,NA,NA,0,11.1069591898088,11.4730642632527,NA
"552",2021-06-04,NA,NA,NA,NA,NA,NA,NA,16.7040751036291,NA,NA,5.95065576951949,NA,NA,0,9.93755989499014,9.7832957921792,NA
"553",2021-06-05,NA,NA,NA,NA,NA,NA,NA,19.7859927764092,NA,NA,6.70457999945018,NA,NA,0,10.4027044350774,10.2938987385737,NA
"554",2021-06-06,NA,NA,NA,NA,NA,NA,NA,18.2872055452294,NA,NA,7.81513912468242,NA,NA,0,10.0905198665983,9.982904953551,NA
"555",2021-06-07,NA,NA,NA,NA,NA,NA,NA,20.1255457019213,NA,NA,7.94291018114926,NA,NA,0,10.5743156840919,10.5503823918827,NA
"556",2021-06-08,NA,NA,NA,NA,NA,NA,NA,20.6056522933653,NA,NA,8.03019369015723,NA,NA,0,12.0337329866308,12.3812369182283,NA
"557",2021-06-09,NA,NA,NA,NA,NA,NA,NA,22.4571154246043,NA,NA,8.88917725043674,NA,NA,0,13.2916083485814,13.8325912450083,NA
"558",2021-06-10,NA,NA,NA,NA,NA,NA,NA,22.2963037118228,NA,NA,7.34207450084491,NA,NA,0,12.7630448052986,13.167861511318,NA
"559",2021-06-11,NA,NA,NA,NA,NA,NA,NA,21.6953935483891,NA,NA,6.54156545791459,NA,NA,0,11.9169847739324,12.2516836793073,NA
"560",2021-06-12,NA,NA,NA,NA,NA,NA,NA,21.8572710259796,NA,NA,6.61335992541746,NA,NA,0,12.751602968499,13.0948007076105,NA
"561",2021-06-13,NA,NA,NA,NA,NA,NA,NA,20.3683512463123,NA,NA,4.9177032128601,NA,NA,0,11.2140851852221,11.4477170344125,NA
"562",2021-06-14,NA,NA,NA,NA,NA,NA,NA,21.2273671788811,NA,NA,7.21223384760323,NA,NA,0,12.6195294383592,12.1168287535204,NA
"563",2021-06-15,NA,NA,NA,NA,NA,NA,NA,21.9875718392355,NA,NA,9.37015714385998,NA,NA,0,13.2523673513383,13.1149265337174,NA
"564",2021-06-16,NA,NA,NA,NA,NA,NA,NA,21.8142437667943,NA,NA,10.0351681630447,NA,NA,0,12.6690313347228,12.824699421194,NA
"565",2021-06-17,NA,NA,NA,NA,NA,NA,NA,21.0707220802418,NA,NA,11.9879219098286,NA,NA,0,11.7675472910742,12.3588396104241,NA
"566",2021-06-18,NA,NA,NA,NA,NA,NA,NA,21.0397563297649,NA,NA,9.30335181028813,NA,NA,0,12.3168078162729,12.7112674420847,NA
"567",2021-06-19,NA,NA,NA,NA,NA,NA,NA,17.5324758702287,NA,NA,7.09078442230925,NA,NA,0,10.7762048519115,11.1812937075602,NA
"568",2021-06-20,NA,NA,NA,NA,NA,NA,NA,17.1690088714253,NA,NA,6.52064655161501,NA,NA,0,10.1146456230192,9.57367109104216,NA
"569",2021-06-21,NA,NA,NA,NA,NA,NA,NA,19.8889944271185,NA,NA,6.69217370135106,NA,NA,0,10.3343022491988,10.2052242399842,NA
"570",2021-06-22,NA,NA,NA,NA,NA,NA,NA,20.2007364974087,NA,NA,8.86728516598026,NA,NA,0,11.1287758902895,11.518179912162,NA
"571",2021-06-23,NA,NA,NA,NA,NA,NA,NA,22.1066051740973,NA,NA,10.5618871105684,NA,NA,0,13.1823776888012,13.0920357397267,NA
"572",2021-06-24,NA,NA,NA,NA,NA,NA,NA,20.7601390147577,NA,NA,8.83929951320231,NA,NA,0,12.4586146145231,12.0604916798729,NA
"573",2021-06-25,NA,NA,NA,NA,NA,NA,NA,20.8968438840307,NA,NA,8.49900020445235,NA,NA,0,11.9723386997223,11.522906471192,NA
"574",2021-06-26,NA,NA,NA,NA,NA,NA,NA,22.1112478110254,NA,NA,11.0837044598268,NA,NA,0,13.4270923468324,13.4862736305968,NA
"575",2021-06-27,NA,NA,NA,NA,NA,NA,NA,21.1894927507875,NA,NA,10.7093243319843,NA,NA,0,12.5048443803594,12.9684208531462,NA
"576",2021-06-28,NA,NA,NA,NA,NA,NA,NA,18.0353882243971,NA,NA,7.43019599769655,NA,NA,0,9.53121494464981,9.64019892229341,NA
"577",2021-06-29,NA,NA,NA,NA,NA,NA,NA,16.6541103364673,NA,NA,4.3677575402923,NA,NA,0,8.11406272522564,7.68612266147468,NA
"578",2021-06-30,NA,NA,NA,NA,NA,NA,NA,17.3574186323964,NA,NA,5.66007826181223,NA,NA,0,8.53057045482787,8.4095934528993,NA
